date,region,period,total_streams_millions,commute_share,home_share
2020-06-29,asia_pacific,lockdown,95.82,0.37831,0.62169
2020-06-30,asia_pacific,lockdown,92.67,0.3548,0.6452
2020-07-01,asia_pacific,reopening,93.91,0.38524,0.61476
2020-07-02,asia_pacific,reopening,97.25,0.36981,0.63019
2020-07-03,asia_pacific,reopening,97.04,0.38999,0.61001
2020-07-04,asia_pacific,reopening,96.25,0.3266,0.6734
2020-07-05,asia_pacific,reopening,95.99,0.32319,0.67681
2020-07-06,asia_pacific,reopening,98.41,0.40005,0.59995
2020-07-07,asia_pacific,reopening,96.15,0.41073,0.58927
2020-07-08,asia_pacific,reopening,94.69,0.41612,0.58388
2020-07-09,asia_pacific,reopening,93.81,0.38543,0.61457
2020-07-10,asia_pacific,reopening,95.94,0.4183,0.5817
2020-07-11,asia_pacific,reopening,97.45,0.35399,0.64601
2020-07-12,asia_pacific,reopening,95.62,0.36484,0.63516
2020-07-13,asia_pacific,reopening,97.53,0.42203,0.57797
2020-07-14,asia_pacific,reopening,98.27,0.45946,0.54054
2020-07-15,asia_pacific,reopening,95.49,0.43173,0.56827
2020-07-16,asia_pacific,reopening,96.05,0.4449,0.5551
2020-07-17,asia_pacific,reopening,95.47,0.44131,0.55869
2020-07-18,asia_pacific,reopening,95.11,0.39067,0.60933
2020-07-19,asia_pacific,reopening,96.35,0.4113,0.5887
2020-07-20,asia_pacific,reopening,92.64,0.44267,0.55733
2020-07-21,asia_pacific,reopening,98.42,0.46692,0.53308
2020-07-22,asia_pacific,reopening,97.05,0.42767,0.57233
2020-07-23,asia_pacific,reopening,97.17,0.43882,0.56118
2020-07-24,asia_pacific,reopening,93.33,0.43598,0.56402
2020-07-25,asia_pacific,reopening,95.63,0.39647,0.60353
2020-07-26,asia_pacific,reopening,97.49,0.39029,0.60971
2020-07-27,asia_pacific,reopening,95.24,0.45664,0.54336
2020-07-28,asia_pacific,reopening,94.65,0.4535,0.5465
2020-07-29,asia_pacific,reopening,91.88,0.47014,0.52986
2020-07-30,asia_pacific,reopening,94.72,0.46539,0.53461
2020-07-31,asia_pacific,reopening,96.41,0.46085,0.53915
2020-08-01,asia_pacific,reopening,96.84,0.41594,0.58406
2020-08-02,asia_pacific,reopening,96.12,0.41518,0.58482
2020-08-03,asia_pacific,reopening,96.19,0.4689,0.5311
2020-08-04,asia_pacific,reopening,100.1,0.46606,0.53394
2020-08-05,asia_pacific,reopening,95.75,0.47626,0.52374
2020-08-06,asia_pacific,reopening,96.21,0.4778,0.5222
2020-08-07,asia_pacific,reopening,95.74,0.47339,0.52661
2020-08-08,asia_pacific,reopening,96.4,0.42625,0.57375
2020-08-09,asia_pacific,reopening,99.28,0.44316,0.55684
2020-08-10,asia_pacific,reopening,97.87,0.47287,0.52713
2020-08-11,asia_pacific,reopening,97.4,0.49252,0.50748
2020-08-12,asia_pacific,reopening,97.39,0.4775,0.5225
2020-08-13,asia_pacific,reopening,95.36,0.46049,0.53951
2020-08-14,asia_pacific,reopening,97.16,0.48547,0.51453
2020-08-15,asia_pacific,reopening,94.49,0.39937,0.60063
2020-08-16,asia_pacific,reopening,96.31,0.41946,0.58054
2020-08-17,asia_pacific,reopening,95.89,0.48013,0.51987
2020-08-18,asia_pacific,reopening,94.94,0.48258,0.51742
2020-08-19,asia_pacific,reopening,99.14,0.46226,0.53774
2020-08-20,asia_pacific,reopening,95.16,0.45946,0.54054
2020-08-21,asia_pacific,reopening,99.28,0.46634,0.53366
2020-08-22,asia_pacific,reopening,96.51,0.43691,0.56309
2020-08-23,asia_pacific,reopening,98.68,0.41366,0.58634
2020-08-24,asia_pacific,reopening,94.85,0.48337,0.51663
2020-08-25,asia_pacific,reopening,97.38,0.45808,0.54192
2020-08-26,asia_pacific,reopening,99.08,0.46454,0.53546
2020-08-27,asia_pacific,reopening,94.4,0.48379,0.51621
2020-08-28,asia_pacific,reopening,96.96,0.47723,0.52277
2020-08-29,asia_pacific,reopening,99.31,0.43661,0.56339
2020-08-30,asia_pacific,reopening,101.1,0.40596,0.59404
2020-08-31,asia_pacific,reopening,98.32,0.47067,0.52933
2020-09-01,asia_pacific,reopening,96.38,0.46583,0.53417
2020-09-02,asia_pacific,reopening,97.62,0.51379,0.48621
2020-09-03,asia_pacific,reopening,97.3,0.49911,0.50089
2020-09-04,asia_pacific,reopening,95.72,0.47046,0.52954
2020-09-05,asia_pacific,reopening,100.12,0.43863,0.56137
2020-09-06,asia_pacific,reopening,100.05,0.41395,0.58605
2020-09-07,asia_pacific,reopening,95.3,0.47771,0.52229
2020-09-08,asia_pacific,reopening,95.59,0.49596,0.50404
2020-09-09,asia_pacific,reopening,100.51,0.46306,0.53694
2020-09-10,asia_pacific,reopening,97.01,0.4586,0.5414
2020-09-11,asia_pacific,reopening,96.01,0.49739,0.50261
2020-09-12,asia_pacific,reopening,96.07,0.42259,0.57741
2020-09-13,asia_pacific,reopening,98.06,0.42253,0.57747
2020-09-14,asia_pacific,reopening,96.64,0.49518,0.50482
2020-09-15,asia_pacific,reopening,102.93,0.46756,0.53244
2020-09-16,asia_pacific,reopening,98.98,0.47541,0.52459
2020-09-17,asia_pacific,reopening,101.08,0.45803,0.54197
2020-09-18,asia_pacific,reopening,95.65,0.46116,0.53884
2020-09-19,asia_pacific,reopening,100.93,0.41073,0.58927
2020-09-20,asia_pacific,reopening,96.84,0.4291,0.5709
2020-09-21,asia_pacific,reopening,95.41,0.48816,0.51184
2020-09-22,asia_pacific,reopening,96.98,0.47052,0.52948
2020-09-23,asia_pacific,reopening,96.66,0.4695,0.5305
2020-09-24,asia_pacific,reopening,99.53,0.45595,0.54405
2020-09-25,asia_pacific,reopening,101.14,0.46578,0.53422
2020-09-26,asia_pacific,reopening,100.38,0.40067,0.59933
2020-09-27,asia_pacific,reopening,97.1,0.40439,0.59561
2020-09-28,asia_pacific,reopening,98.01,0.47427,0.52573
2020-09-29,asia_pacific,reopening,97.87,0.47837,0.52163
2020-09-30,asia_pacific,reopening,100.8,0.49145,0.50855
2020-10-01,asia_pacific,reopening,96.55,0.51019,0.48981
2020-10-02,asia_pacific,reopening,98.92,0.47259,0.52741
2020-10-03,asia_pacific,reopening,97.4,0.40204,0.59796
2020-10-04,asia_pacific,reopening,97.84,0.38562,0.61438
2020-10-05,asia_pacific,reopening,100.62,0.46374,0.53626
2020-10-06,asia_pacific,reopening,100.04,0.47563,0.52437
2020-10-07,asia_pacific,reopening,100.64,0.48945,0.51055
2020-10-08,asia_pacific,reopening,98.28,0.49017,0.50983
2020-10-09,asia_pacific,reopening,101.23,0.51121,0.48879
2020-10-10,asia_pacific,reopening,99.53,0.40864,0.59136
2020-10-11,asia_pacific,reopening,100.64,0.41065,0.58935
2020-10-12,asia_pacific,reopening,97.02,0.50147,0.49853
2020-10-13,asia_pacific,reopening,97.48,0.47315,0.52685
2020-10-14,asia_pacific,reopening,98.53,0.46856,0.53144
2020-10-15,asia_pacific,reopening,101.72,0.47393,0.52607
2020-10-16,asia_pacific,reopening,97.48,0.47908,0.52092
2020-10-17,asia_pacific,reopening,95.93,0.39114,0.60886
2020-10-18,asia_pacific,reopening,97.11,0.411,0.589
2020-10-19,asia_pacific,reopening,101.41,0.51789,0.48211
2020-10-20,asia_pacific,reopening,97.86,0.46926,0.53074
2020-10-21,asia_pacific,reopening,100.5,0.50205,0.49795
2020-10-22,asia_pacific,reopening,98.41,0.4352,0.5648
2020-10-23,asia_pacific,reopening,96.36,0.48844,0.51156
2020-10-24,asia_pacific,reopening,99.08,0.42582,0.57418
2020-10-25,asia_pacific,reopening,100.84,0.39979,0.60021
2020-10-26,asia_pacific,reopening,101.27,0.46251,0.53749
2020-10-27,asia_pacific,reopening,101.35,0.50196,0.49804
2020-10-28,asia_pacific,reopening,100.34,0.45413,0.54587
2020-10-29,asia_pacific,reopening,101.31,0.50518,0.49482
2020-10-30,asia_pacific,reopening,99.96,0.44739,0.55261
2020-10-31,asia_pacific,reopening,102.13,0.44795,0.55205
2020-11-01,asia_pacific,reopening,99.0,0.45225,0.54775
2020-11-02,asia_pacific,reopening,101.52,0.47895,0.52105
2020-11-03,asia_pacific,reopening,99.87,0.4795,0.5205
2020-11-04,asia_pacific,reopening,102.67,0.46531,0.53469
2020-11-05,asia_pacific,reopening,98.39,0.47572,0.52428
2020-11-06,asia_pacific,reopening,99.81,0.46104,0.53896
2020-11-07,asia_pacific,reopening,101.79,0.42872,0.57128
2020-11-08,asia_pacific,reopening,99.82,0.42028,0.57972
2020-11-09,asia_pacific,reopening,98.05,0.50233,0.49767
2020-11-10,asia_pacific,reopening,97.93,0.48163,0.51837
2020-11-11,asia_pacific,reopening,98.53,0.46618,0.53382
2020-11-12,asia_pacific,reopening,100.25,0.47057,0.52943
2020-11-13,asia_pacific,reopening,98.92,0.46284,0.53716
2020-11-14,asia_pacific,reopening,99.3,0.40669,0.59331
2020-11-15,asia_pacific,reopening,103.55,0.4148,0.5852
2020-11-16,asia_pacific,reopening,101.51,0.49413,0.50587
2020-11-17,asia_pacific,reopening,100.76,0.46229,0.53771
2020-11-18,asia_pacific,reopening,101.56,0.48049,0.51951
2020-11-19,asia_pacific,reopening,102.53,0.45952,0.54048
2020-11-20,asia_pacific,reopening,100.64,0.47917,0.52083
2020-11-21,asia_pacific,reopening,98.05,0.39505,0.60495
2020-11-22,asia_pacific,reopening,102.47,0.42868,0.57132
2020-11-23,asia_pacific,reopening,100.94,0.48735,0.51265
2020-11-24,asia_pacific,reopening,102.2,0.47313,0.52687
2020-11-25,asia_pacific,reopening,99.42,0.47821,0.52179
2020-11-26,asia_pacific,reopening,98.13,0.47872,0.52128
2020-11-27,asia_pacific,reopening,99.81,0.46158,0.53842
2020-11-28,asia_pacific,reopening,98.06,0.41638,0.58362
2020-11-29,asia_pacific,reopening,100.81,0.41275,0.58725
2020-11-30,asia_pacific,reopening,96.6,0.47529,0.52471
2020-12-01,asia_pacific,reopening,102.27,0.48279,0.51721
2020-12-02,asia_pacific,reopening,99.29,0.4639,0.5361
2020-12-03,asia_pacific,reopening,102.28,0.47541,0.52459
2020-12-04,asia_pacific,reopening,97.61,0.50334,0.49666
2020-12-05,asia_pacific,reopening,100.07,0.40228,0.59772
2020-12-06,asia_pacific,reopening,102.09,0.44745,0.55255
2020-12-07,asia_pacific,reopening,100.97,0.49622,0.50378
2020-12-08,asia_pacific,reopening,102.29,0.4743,0.5257
2020-12-09,asia_pacific,reopening,102.61,0.48835,0.51165
2020-12-10,asia_pacific,reopening,103.25,0.464,0.536
2020-12-11,asia_pacific,reopening,98.63,0.46718,0.53282
2020-12-12,asia_pacific,reopening,102.27,0.42441,0.57559
2020-12-13,asia_pacific,reopening,100.73,0.41098,0.58902
2020-12-14,asia_pacific,reopening,102.09,0.49506,0.50494
2020-12-15,asia_pacific,reopening,104.65,0.49014,0.50986
2020-12-16,asia_pacific,reopening,103.19,0.4927,0.5073
2020-12-17,asia_pacific,reopening,99.59,0.47409,0.52591
2020-12-18,asia_pacific,reopening,100.24,0.48184,0.51816
2020-12-19,asia_pacific,reopening,100.52,0.41849,0.58151
2020-12-20,asia_pacific,reopening,101.88,0.43328,0.56672
2020-12-21,asia_pacific,reopening,102.29,0.46032,0.53968
2020-12-22,asia_pacific,reopening,102.75,0.49974,0.50026
2020-12-23,asia_pacific,reopening,100.61,0.49016,0.50984
2020-12-24,asia_pacific,reopening,103.34,0.48867,0.51133
2020-12-25,asia_pacific,reopening,100.77,0.45441,0.54559
2020-12-26,asia_pacific,reopening,102.52,0.42492,0.57508
2020-12-27,asia_pacific,reopening,101.04,0.46614,0.53386
2020-12-28,asia_pacific,reopening,98.9,0.46224,0.53776
2020-12-29,asia_pacific,reopening,100.81,0.48837,0.51163
2020-12-30,asia_pacific,reopening,101.75,0.46974,0.53026
2020-12-31,asia_pacific,reopening,103.45,0.46867,0.53133
2021-01-01,asia_pacific,reopening,104.11,0.49733,0.50267
2021-01-02,asia_pacific,reopening,101.13,0.45995,0.54005
2021-01-03,asia_pacific,reopening,101.64,0.41268,0.58732
2021-01-04,asia_pacific,reopening,102.93,0.45843,0.54157
2021-01-05,asia_pacific,reopening,104.96,0.4822,0.5178
2021-01-06,asia_pacific,reopening,99.56,0.48924,0.51076
2021-01-07,asia_pacific,reopening,101.15,0.47922,0.52078
2021-01-08,asia_pacific,reopening,103.18,0.48534,0.51466
2021-01-09,asia_pacific,reopening,104.5,0.42813,0.57187
2021-01-10,asia_pacific,reopening,102.31,0.43014,0.56986
2021-01-11,asia_pacific,reopening,102.09,0.4864,0.5136
2021-01-12,asia_pacific,reopening,102.74,0.47728,0.52272
2021-01-13,asia_pacific,reopening,101.16,0.48159,0.51841
2021-01-14,asia_pacific,reopening,102.16,0.47671,0.52329
2021-01-15,asia_pacific,reopening,106.02,0.47234,0.52766
2021-01-16,asia_pacific,reopening,106.1,0.42218,0.57782
2021-01-17,asia_pacific,reopening,101.48,0.43576,0.56424
2021-01-18,asia_pacific,reopening,102.97,0.47534,0.52466
2021-01-19,asia_pacific,reopening,106.4,0.50839,0.49161
2021-01-20,asia_pacific,reopening,102.4,0.48822,0.51178
2021-01-21,asia_pacific,reopening,105.0,0.48347,0.51653
2021-01-22,asia_pacific,reopening,104.84,0.4604,0.5396
2021-01-23,asia_pacific,reopening,102.35,0.44817,0.55183
2021-01-24,asia_pacific,reopening,103.72,0.40691,0.59309
2021-01-25,asia_pacific,reopening,100.24,0.47467,0.52533
2021-01-26,asia_pacific,reopening,102.26,0.49414,0.50586
2021-01-27,asia_pacific,reopening,104.49,0.48169,0.51831
2021-01-28,asia_pacific,reopening,100.9,0.46702,0.53298
2021-01-29,asia_pacific,reopening,105.71,0.47899,0.52101
2021-01-30,asia_pacific,reopening,102.86,0.42116,0.57884
2021-01-31,asia_pacific,reopening,102.22,0.42661,0.57339
2021-02-01,asia_pacific,reopening,105.65,0.4964,0.5036
2021-02-02,asia_pacific,reopening,100.65,0.49451,0.50549
2021-02-03,asia_pacific,reopening,106.7,0.50476,0.49524
2021-02-04,asia_pacific,reopening,104.48,0.47082,0.52918
2021-02-05,asia_pacific,reopening,104.59,0.4891,0.5109
2021-02-06,asia_pacific,reopening,103.19,0.42853,0.57147
2021-02-07,asia_pacific,reopening,103.66,0.40384,0.59616
2021-02-08,asia_pacific,reopening,103.44,0.49298,0.50702
2021-02-09,asia_pacific,reopening,106.35,0.48861,0.51139
2021-02-10,asia_pacific,reopening,106.48,0.47524,0.52476
2021-02-11,asia_pacific,reopening,107.6,0.47661,0.52339
2021-02-12,asia_pacific,reopening,103.47,0.47768,0.52232
2021-02-13,asia_pacific,reopening,103.86,0.4138,0.5862
2021-02-14,asia_pacific,reopening,104.65,0.43325,0.56675
2021-02-15,asia_pacific,reopening,106.93,0.52844,0.47156
2021-02-16,asia_pacific,reopening,103.35,0.4597,0.5403
2021-02-17,asia_pacific,reopening,104.62,0.48305,0.51695
2021-02-18,asia_pacific,reopening,106.5,0.48847,0.51153
2021-02-19,asia_pacific,reopening,103.74,0.4999,0.5001
2021-02-20,asia_pacific,reopening,104.08,0.43906,0.56094
2021-02-21,asia_pacific,reopening,108.92,0.42356,0.57644
2021-02-22,asia_pacific,reopening,106.34,0.4935,0.5065
2021-02-23,asia_pacific,reopening,105.33,0.50886,0.49114
2021-02-24,asia_pacific,reopening,106.48,0.48879,0.51121
2021-02-25,asia_pacific,reopening,106.91,0.49908,0.50092
2021-02-26,asia_pacific,reopening,100.41,0.43506,0.56494
2021-02-27,asia_pacific,reopening,102.3,0.42061,0.57939
2021-02-28,asia_pacific,reopening,105.44,0.38708,0.61292
2021-03-01,asia_pacific,reopening,108.24,0.452,0.548
2021-03-02,asia_pacific,reopening,106.49,0.4614,0.5386
2021-03-03,asia_pacific,reopening,103.89,0.47107,0.52893
2021-03-04,asia_pacific,reopening,107.88,0.48222,0.51778
2021-03-05,asia_pacific,reopening,105.69,0.47608,0.52392
2021-03-06,asia_pacific,reopening,102.47,0.40271,0.59729
2021-03-07,asia_pacific,reopening,102.38,0.41111,0.58889
2021-03-08,asia_pacific,reopening,103.53,0.47422,0.52578
2021-03-09,asia_pacific,reopening,107.38,0.47861,0.52139
2021-03-10,asia_pacific,reopening,104.43,0.47738,0.52262
2021-03-11,asia_pacific,reopening,103.15,0.4726,0.5274
2021-03-12,asia_pacific,reopening,103.36,0.49584,0.50416
2021-03-13,asia_pacific,reopening,109.1,0.43706,0.56294
2021-03-14,asia_pacific,reopening,105.21,0.407,0.593
2021-03-15,asia_pacific,reopening,104.38,0.48532,0.51468
2021-03-16,asia_pacific,reopening,105.82,0.47977,0.52023
2021-03-17,asia_pacific,reopening,100.85,0.48273,0.51727
2021-03-18,asia_pacific,reopening,105.58,0.47574,0.52426
2021-03-19,asia_pacific,reopening,109.73,0.48545,0.51455
2021-03-20,asia_pacific,reopening,105.11,0.40699,0.59301
2021-03-21,asia_pacific,reopening,105.95,0.42833,0.57167
2021-03-22,asia_pacific,reopening,102.27,0.4691,0.5309
2021-03-23,asia_pacific,reopening,104.28,0.4737,0.5263
2021-03-24,asia_pacific,reopening,105.64,0.49686,0.50314
2021-03-25,asia_pacific,reopening,106.6,0.48645,0.51355
2021-03-26,asia_pacific,reopening,108.87,0.4799,0.5201
2021-03-27,asia_pacific,reopening,106.87,0.40907,0.59093
2021-03-28,asia_pacific,reopening,105.21,0.41309,0.58691
2021-03-29,asia_pacific,reopening,107.08,0.47661,0.52339
2021-03-30,asia_pacific,reopening,106.53,0.44242,0.55758
2021-03-31,asia_pacific,reopening,104.97,0.48794,0.51206
2021-04-01,asia_pacific,reopening,107.38,0.48037,0.51963
2021-04-02,asia_pacific,reopening,105.77,0.48383,0.51617
2021-04-03,asia_pacific,reopening,105.58,0.39523,0.60477
2021-04-04,asia_pacific,reopening,110.11,0.42997,0.57003
2021-04-05,asia_pacific,reopening,107.35,0.48658,0.51342
2021-04-06,asia_pacific,reopening,111.12,0.47555,0.52445
2021-04-07,asia_pacific,reopening,104.94,0.49053,0.50947
2021-04-08,asia_pacific,reopening,104.59,0.48986,0.51014
2021-04-09,asia_pacific,reopening,106.07,0.52112,0.47888
2021-04-10,asia_pacific,reopening,106.18,0.41904,0.58096
2021-04-11,asia_pacific,reopening,106.77,0.42191,0.57809
2021-04-12,asia_pacific,reopening,106.87,0.45506,0.54494
2021-04-13,asia_pacific,reopening,104.21,0.48654,0.51346
2021-04-14,asia_pacific,reopening,107.5,0.4677,0.5323
2021-04-15,asia_pacific,reopening,103.02,0.47065,0.52935
2021-04-16,asia_pacific,reopening,109.47,0.459,0.541
2021-04-17,asia_pacific,reopening,101.54,0.43378,0.56622
2021-04-18,asia_pacific,reopening,104.85,0.4043,0.5957
2021-04-19,asia_pacific,reopening,108.04,0.47014,0.52986
2021-04-20,asia_pacific,reopening,104.92,0.47084,0.52916
2021-04-21,asia_pacific,reopening,106.82,0.47511,0.52489
2021-04-22,asia_pacific,reopening,106.9,0.48367,0.51633
2021-04-23,asia_pacific,reopening,108.34,0.47906,0.52094
2021-04-24,asia_pacific,reopening,106.06,0.42754,0.57246
2021-04-25,asia_pacific,reopening,103.86,0.43472,0.56528
2021-04-26,asia_pacific,reopening,104.43,0.48755,0.51245
2021-04-27,asia_pacific,reopening,106.89,0.51073,0.48927
2021-04-28,asia_pacific,reopening,108.65,0.5032,0.4968
2021-04-29,asia_pacific,reopening,109.02,0.46029,0.53971
2021-04-30,asia_pacific,reopening,106.05,0.47303,0.52697
2021-05-01,asia_pacific,reopening,106.53,0.40122,0.59878
2021-05-02,asia_pacific,reopening,106.27,0.3645,0.6355
2021-05-03,asia_pacific,reopening,111.37,0.46964,0.53036
2021-05-04,asia_pacific,reopening,103.67,0.47314,0.52686
2021-05-05,asia_pacific,reopening,108.91,0.50086,0.49914
2021-05-06,asia_pacific,reopening,111.65,0.49223,0.50777
2021-05-07,asia_pacific,reopening,109.02,0.46668,0.53332
2021-05-08,asia_pacific,reopening,106.94,0.42625,0.57375
2021-05-09,asia_pacific,reopening,105.25,0.42696,0.57304
2021-05-10,asia_pacific,reopening,106.89,0.46956,0.53044
2021-05-11,asia_pacific,reopening,106.55,0.50979,0.49021
2021-05-12,asia_pacific,reopening,108.71,0.5013,0.4987
2021-05-13,asia_pacific,reopening,106.22,0.48697,0.51303
2021-05-14,asia_pacific,reopening,110.0,0.47835,0.52165
2021-05-15,asia_pacific,reopening,108.14,0.41095,0.58905
2021-05-16,asia_pacific,reopening,104.24,0.41964,0.58036
2021-05-17,asia_pacific,reopening,108.4,0.48008,0.51992
2021-05-18,asia_pacific,reopening,107.11,0.50341,0.49659
2021-05-19,asia_pacific,reopening,105.82,0.48349,0.51651
2021-05-20,asia_pacific,reopening,107.49,0.48769,0.51231
2021-05-21,asia_pacific,reopening,107.51,0.47015,0.52985
2021-05-22,asia_pacific,reopening,108.74,0.38978,0.61022
2021-05-23,asia_pacific,reopening,107.83,0.4059,0.5941
2021-05-24,asia_pacific,reopening,107.19,0.46982,0.53018
2021-05-25,asia_pacific,reopening,109.18,0.46562,0.53438
2021-05-26,asia_pacific,reopening,104.16,0.46551,0.53449
2021-05-27,asia_pacific,reopening,107.91,0.47679,0.52321
2021-05-28,asia_pacific,reopening,111.13,0.49074,0.50926
2021-05-29,asia_pacific,reopening,106.0,0.42275,0.57725
2021-05-30,asia_pacific,reopening,110.5,0.44022,0.55978
2021-05-31,asia_pacific,reopening,109.19,0.46938,0.53062
2021-06-01,asia_pacific,reopening,111.88,0.48891,0.51109
2021-06-02,asia_pacific,reopening,105.7,0.47201,0.52799
2021-06-03,asia_pacific,reopening,107.87,0.44985,0.55015
2021-06-04,asia_pacific,reopening,110.43,0.47477,0.52523
2021-06-05,asia_pacific,reopening,106.18,0.43937,0.56063
2021-06-06,asia_pacific,reopening,107.45,0.40422,0.59578
2021-06-07,asia_pacific,reopening,110.17,0.4923,0.5077
2021-06-08,asia_pacific,reopening,107.77,0.49691,0.50309
2021-06-09,asia_pacific,reopening,110.42,0.4598,0.5402
2021-06-10,asia_pacific,reopening,109.09,0.46737,0.53263
2021-06-11,asia_pacific,reopening,107.95,0.48339,0.51661
2021-06-12,asia_pacific,reopening,105.77,0.42263,0.57737
2021-06-13,asia_pacific,reopening,110.89,0.41838,0.58162
2021-06-14,asia_pacific,reopening,106.27,0.46577,0.53423
2021-06-15,asia_pacific,reopening,111.51,0.46217,0.53783
2021-06-16,asia_pacific,reopening,107.98,0.47547,0.52453
2021-06-17,asia_pacific,reopening,110.3,0.46358,0.53642
2021-06-18,asia_pacific,reopening,110.39,0.48444,0.51556
2021-06-19,asia_pacific,reopening,107.3,0.41653,0.58347
2021-06-20,asia_pacific,reopening,111.81,0.4073,0.5927
2021-06-21,asia_pacific,reopening,109.58,0.47234,0.52766
2021-06-22,asia_pacific,reopening,109.39,0.48162,0.51838
2021-06-23,asia_pacific,reopening,110.9,0.46745,0.53255
2021-06-24,asia_pacific,reopening,108.11,0.49903,0.50097
2021-06-25,asia_pacific,reopening,108.98,0.48033,0.51967
2021-06-26,asia_pacific,reopening,108.7,0.39393,0.60607
2021-06-27,asia_pacific,reopening,110.89,0.40625,0.59375
2021-06-28,asia_pacific,reopening,107.9,0.46077,0.53923
2021-06-29,asia_pacific,reopening,109.81,0.48877,0.51123
2021-06-30,asia_pacific,reopening,114.23,0.49193,0.50807
